20443
13	1
21	3
28	1
35	2
42	1
49	2
56	1
63	3
70	1
77	1
84	1
91	2
98	3
105	1
112	1
119	1
126	1
133	2
140	2
147	1
154	1
161	3
167	1
173	2
179	2
185	1
192	1
199	1
206	1
213	1
220	1
227	1
234	1
240	3
247	1
253	1
259	1
265	1
271	1
278	2
285	1
291	2
297	1
303	2
309	2
316	1
323	3
330	5
337	1
344	1
351	2
358	4
365	6
372	7
379	6
386	1
393	3
400	3
406	1
412	1
419	1
426	1
432	2
438	2
445	1
452	2
459	2
465	1
471	1
478	6
485	1
492	2
498	2
505	1
512	2
519	1
525	1
532	1
539	1
546	1
553	1
559	2
565	2
572	1
578	1
585	1
591	1
598	1
605	1
611	1
618	1
626	3
633	2
640	1
647	5
653	2
660	1
667	1
674	1
681	2
688	1
695	1
701	1
708	2
715	2
722	1
729	1
735	1
742	1
748	2
755	2
761	2
768	1
775	1
781	3
787	2
793	1
799	5
805	2
811	1
817	1
824	1
830	1
836	2
842	1
848	1
855	1
861	1
867	2
873	2
879	1
885	1
891	1
897	1
903	1
909	2
915	2
921	2
927	1
934	1
941	2
947	2
953	1
960	1
967	1
974	1
980	1
987	1
993	2
1000	1
1007	1
1014	1
1021	1
1028	1
1035	1
1042	1
1048	1
1054	2
1061	1
1067	2
1073	2
1080	1
1087	1
1093	2
1099	1
1106	1
1113	1
1119	1
1126	1
1132	2
1138	1
1144	1
1151	1
1158	1
1164	1
1170	2
1177	1
1183	1
1189	1
1196	1
1203	1
1210	1
1216	1
1222	1
1228	2
1234	1
1241	1
1247	2
1254	2
1260	2
1267	1
1273	1
1280	1
1287	1
1293	2
1299	1
1305	1
1312	1
1318	1
1324	1
1330	1
1336	1
1343	1
1351	1
1357	2
1364	4
1370	1
1377	1
1384	1
1390	1
1396	2
1402	1
1408	1
1415	1
1422	1
1429	1
1436	1
1443	1
1450	1
1456	1
1463	3
1470	1
1476	1
1482	1
1488	2
1494	1
1501	1
1507	1
1514	1
1521	1
1527	1
1534	1
1540	2
1546	1
1552	2
1558	1
1564	1
1571	1
1578	1
1584	1
1591	1
1597	1
1605	1
1613	1
1619	2
1625	2
1631	1
1637	1
1643	1
1649	1
1655	1
1661	1
1668	1
1674	1
1681	1
1687	1
1693	2
1699	1
1706	1
1713	1
1719	1
1726	1
1732	1
1738	2
1745	2
1752	4
1758	1
1764	1
1771	1
1777	2
1783	1
1789	2
1795	1
1802	1
1809	1
1815	1
1821	1
1828	1
1834	1
1841	2
1847	2
1853	1
1859	1
1865	1
1871	1
1878	1
1884	1
1891	1
1897	1
1903	1
1911	1
1918	1
1925	1
1932	1
1938	2
1945	1
1951	2
1958	1
1964	1
1970	1
1977	1
1984	1
1990	2
1996	1
2002	1
2009	1
2015	1
2021	1
2027	1
2033	1
2039	2
2045	1
2051	2
2057	1
2064	2
2070	1
2076	1
2083	1
2090	1
2097	1
2104	1
2110	1
2116	1
2122	2
2128	2
2134	2
2140	1
2146	1
2153	3
2159	1
2166	1
2173	1
2180	1
2187	4
2193	1
2199	2
2206	2
2213	1
2219	1
2226	1
2232	2
2238	1
2244	2
2250	1
2256	1
2263	1
2269	3
2275	1
2281	1
2287	2
2294	6
2301	3
2308	4
2315	3
2321	2
2327	1
2333	5
2339	1
2345	2
2351	2
2357	1
2363	1
2370	1
2376	1
2382	1
2388	1
2395	1
2401	1
2408	1
2415	1
2422	1
2428	1
2434	2
2441	2
2447	2
2454	1
2461	1
2467	1
2474	1
2482	1
2489	1
2495	1
2502	1
2508	1
2515	2
2521	2
2527	1
2534	1
2540	2
2546	1
2552	1
2558	1
2564	1
2570	1
2576	1
2582	2
2588	1
2595	1
2601	2
2607	1
2614	5
2620	3
2628	5
2634	1
2640	1
2647	1
2654	1
2660	1
2666	2
2673	5
2680	3
2686	3
2692	2
2698	1
2704	1
2710	1
2716	2
2722	1
2728	1
2734	1
2740	2
2746	1
2752	2
2758	5
2764	3
2771	1
2778	2
2784	1
2790	1
2796	1
2802	1
2809	1
2815	3
2821	3
2827	1
2833	1
2840	1
2846	2
2852	1
2859	1
2865	1
2871	3
2877	1
2883	2
2889	2
2895	1
2902	5
2908	1
2914	1
2921	1
2929	3
2936	1
2942	5
2948	1
2954	1
2961	4
2968	3
2975	1
2982	1
2989	1
2996	1
3003	1
3010	1
3016	2
3023	2
3029	1
3035	3
3041	1
3047	1
3054	5
3060	1
3066	1
3072	3
3078	1
3084	2
3090	2
3096	1
3102	1
3108	1
3114	2
3120	2
3127	1
3133	2
3139	1
3145	2
3152	4
3158	1
3164	1
3170	1
3176	1
3183	1
3190	1
3197	1
3203	1
3209	1
3215	1
3221	2
3227	2
3233	1
3240	1
3247	1
3253	1
3259	2
3265	2
3271	1
3278	2
3284	1
3290	1
3296	1
3303	1
3310	1
3316	1
3322	2
3329	1
3336	1
3343	1
3350	1
3357	1
3364	1
3371	1
3378	1
3384	1
3391	1
3398	1
3404	1
3411	1
3417	1
3424	1
3431	2
3437	1
3443	1
3449	1
3455	1
3461	1
3467	1
3474	1
3480	1
3486	1
3492	2
3498	1
3504	1
3510	1
3516	2
3522	1
3528	2
3535	1
3541	1
3548	1
3556	1
3562	1
3569	1
3576	1
3582	2
3588	2
3594	1
3601	1
3607	2
3613	2
3619	1
3625	1
3631	2
3637	1
3644	1
3650	1
3656	1
3662	1
3668	1
3674	1
3680	1
3686	1
3692	1
3699	1
3706	1
3712	1
3718	1
3725	1
3731	2
3737	1
3744	2
3750	2
3757	1
3763	2
3769	1
3776	1
3783	2
3790	1
3796	1
3803	1
3810	1
3816	1
3822	1
3828	1
3834	2
3840	1
3846	1
3852	1
3858	1
3864	1
3870	1
3876	1
3882	1
3888	1
3894	1
3900	1
3906	1
3912	1
3918	1
3924	1
3930	1
3936	2
3942	1
3949	2
3957	1
3964	1
3970	1
3976	1
3982	1
3988	1
3994	1
4000	1
4007	1
4013	2
4019	1
4025	1
4031	2
4037	1
4043	1
4049	1
4055	1
4061	1
4067	1
4073	2
4079	2
4085	1
4091	1
4097	1
4103	1
4109	1
4115	1
4122	1
4128	1
4134	1
4140	1
4146	1
4152	1
4158	1
4164	1
4170	1
4176	2
4182	1
4189	2
4196	1
4203	1
4209	1
4215	1
4221	1
4227	1
4233	1
4239	2
4245	1
4251	1
4257	1
4263	1
4269	1
4275	1
4281	1
4287	1
4293	1
4299	1
4305	1
4311	1
4317	1
4323	1
4329	1
4335	1
4341	1
4347	1
4353	1
4359	1
4365	1
4371	1
4377	2
4383	1
4390	1
4396	2
4402	5
4409	1
4415	2
4422	1
4429	1
4436	3
4442	1
4448	1
4455	1
4461	1
4467	1
4473	1
4479	1
4485	1
4491	1
4497	1
4504	2
4511	1
4517	2
4523	1
4530	1
4537	1
4544	1
4550	1
4556	1
4563	1
4569	1
4575	1
4581	1
4588	1
4594	1
4600	1
4606	1
4612	1
4618	2
4624	2
4630	1
4637	1
4644	1
4651	1
4657	2
4664	1
4670	1
4677	1
4683	2
4689	1
4695	1
4702	1
4709	4
4715	1
4722	1
4729	1
4735	1
4741	1
4747	1
4753	1
4759	1
4766	1
4772	1
4778	1
4784	1
4790	1
4796	2
4802	1
4808	1
4814	2
4820	1
4826	1
4832	1
4838	1
4844	1
4850	1
4856	1
4863	1
4869	1
4875	1
4881	1
4887	2
4893	2
4899	1
4905	1
4911	1
4917	1
4923	1
4929	1
4935	1
4941	1
4947	1
4954	2
4960	2
4966	1
4972	1
4978	1
4984	1
4990	1
4997	1
5003	2
5009	1
5015	1
5021	1
5027	1
5033	1
5039	1
5045	1
5051	1
5058	2
5065	1
5071	2
5077	1
5083	1
5089	1
5096	1
5102	1
5108	1
5114	1
5120	1
5126	1
5132	1
5138	1
5144	1
5150	1
5156	1
5162	1
5168	1
5174	1
5180	1
5186	1
5192	1
5198	1
5204	1
5210	2
5216	1
5223	1
5230	1
5237	2
5244	1
5250	2
5256	1
5262	1
5268	1
5274	1
5280	2
5286	2
5292	1
5299	1
5305	1
5312	1
5318	1
5324	1
5330	1
5336	4
5342	1
5348	1
5354	1
5360	1
5366	1
5372	1
5378	1
5384	1
5390	1
5396	2
5402	1
5408	1
5416	1
5422	1
5429	1
5436	1
5442	1
5448	1
5454	1
5460	1
5467	1
5473	1
5479	1
5486	1
5492	2
5499	1
5506	3
5512	1
5518	1
5524	2
5531	1
5538	1
5544	1
5550	1
5556	2
5562	1
5568	1
5574	1
5581	1
5588	1
5594	1
5601	1
5608	1
5614	1
5620	1
5626	1
5632	1
5638	1
5645	1
5651	1
5657	1
5663	1
5670	1
5676	2
5683	1
5689	2
5696	1
5702	1
5708	2
5714	1
5721	1
5727	2
5734	1
5740	1
5746	1
5752	1
5759	1
5765	1
5772	1
5778	2
5784	1
5791	1
5797	1
5803	2
5809	3
5815	1
5821	1
5827	1
5834	1
5840	1
5846	1
5852	1
5859	1
5866	1
5872	1
5879	1
5885	1
5891	2
5897	2
5903	3
5910	3
5916	6
5922	4
5929	1
5935	2
5941	1
5947	2
5953	1
5959	1
5965	1
5971	1
5977	1
5983	1
5989	1
5995	2
6001	1
6007	1
6013	3
6019	1
6026	1
6032	1
